Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500024,ASSAMCO,Assam Company (India) Limited,Active,B ,1.00,INE442A01024,Tea &amp; Coffee,Equity
500166,GOODRICKE,GOODRICKE GROUP LTD.,Active,XC,10.00,INE300A01016,Tea &amp; Coffee,Equity
500800,TATAGLOBAL,Tata Global Beverages Limited,Active,A ,1.00,INE192A01025,Tea &amp; Coffee,Equity
501425,BBTC,BOMBAY BURMAH TRADING CORP.LTD.,Active,B ,2.00,INE050A01025,Tea &amp; Coffee,Equity
508136,BNALTD,B &amp; A LTD.,Active,XD,10.00,INE489D01011,Tea &amp; Coffee,Equity
508306,LEDOTEA,LEDO TEA CO.LTD.,Active,XD,10.00,INE643B01017,Tea &amp; Coffee,Equity
508494,WARRENTEA,WARREN TEA LTD.-$,Active,XC,10.00,INE712A01012,Tea &amp; Coffee,Equity
508670,NEAGI,NEELAMALAI AGRO INDUSTRIES LTD.,Active,P ,10.00,INE605D01012,Tea &amp; Coffee,Equity
509715,JAYSHREETEA,JAY SHREE TEA &amp; INDUSTRIES LTD.,Active,B ,5.00,INE364A01020,Tea &amp; Coffee,Equity
519600,CCL,CCL PRODUCTS (INDIA) LTD.,Active,B ,2.00,INE421D01022,Tea &amp; Coffee,Equity
526173,ANDREWYU,ANDREW YULE &amp; COMPANY LTD.,Active,XC,2.00,INE449C01025,Tea &amp; Coffee,Equity
526568,LONTE,LONGVIEW TEA COMPANY LTD.,Active,XT,10.00,INE696E01019,Tea &amp; Coffee,Equity
526945,TYROON,TYROON TEA CO.LTD.,Active,XD,10.00,INE945B01016,Tea &amp; Coffee,Equity
530261,ARCUTTIP,ARCUTTIPORE TEA CO.LTD.,Active,XT,10.00,INE674C01010,Tea &amp; Coffee,Equity
530533,TERAI,TERAI TEA CO.LTD.,Active,XD,10.00,INE390D01011,Tea &amp; Coffee,Equity
530689,LYKISLTD,Lykis Limited,Active,XT,10.00,INE624M01014,Tea &amp; Coffee,Equity
530959,DIANATEA,DIANA TEA CO.LTD.,Active,XD,5.00,INE012E01035,Tea &amp; Coffee,Equity
530971,NIMBUSI,NIMBUS INDUSTRIES LTD.,Active,XT,5.00,INE470M01020,Tea &amp; Coffee,Equity
532301,TATACOFFEE,TATA COFFEE LTD.,Active,B ,1.00,INE493A01027,Tea &amp; Coffee,Equity
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,Active,A ,5.00,INE942G01012,Tea &amp; Coffee,Equity
533168,ROSSELLIND,ROSSELL INDIA LTD.,Active,B ,2.00,INE847C01020,Tea &amp; Coffee,Equity
538092,JOONKTOLL,Joonktollee Tea &amp; Industries Ltd,Active,XD,10.00,INE574G01013,Tea &amp; Coffee,Equity
538564,JAMESWARREN,James Warren Tea Ltd,Active,XC,10.00,INE718P01017,Tea &amp; Coffee,Equity
538902,DHUNTEAIND,Dhunseri Tea &amp; Industries Ltd,Active,B ,10.00,INE341R01014,Tea &amp; Coffee,Equity
539235,GPL,Grandeur Products Ltd,Active,XT,10.00,INE545R01010,Tea &amp; Coffee,Equity
590063,DUNCANSLTD,DUNCANS INDUSTRIES LTD.,Active,Z ,10.00,INE508A01022,Tea &amp; Coffee,Equity
590130,KANCOTEA,KANCO TEA &amp; INDUSTRIES LTD.,Active,XD,10.00,INE398L01017,Tea &amp; Coffee,Equity
